"team","season","team_conf","team_division","week","div_game","wins","loss","tie","div_w","div_l","div_t","div_rank","team_score","opponent_score","points_for","points_agg","week_diff","points_per_game","points_agg_game","rolling_earlydown_epa","rolling_epaper_play","rolling_success_play","rolling_db_epa","rolling_rush_success","playoffs"
"PIT",2020,"AFC","AFC North",5,0,81,49,1,32,15,1,1,38,29,3214,2756,458,24.3484848484848,20.8787878787879,NA,0.214897182842172,41.0958904109589,0.373776654744623,32.258064516129,"1"
"SEA",2020,"NFC","NFC West",5,0,90,41,1,28,19,1,1,27,26,3368,2511,857,25.3233082706767,18.8796992481203,2.00956347955656,0.0958601688479627,43.3962264150943,0.114480981558223,45.4545454545455,"1"
"SF",2020,"NFC","NFC West",5,0,63,68,1,20,28,1,4,17,43,2932,2994,-62,22.0451127819549,22.5112781954887,-0.710667390470866,-0.209724388261298,46.875,-0.356117104906467,68.4210526315789,"0"
"TB",2020,"NFC","NFC South",5,0,48,84,0,17,33,0,2,19,20,2978,3386,-408,22.390977443609,25.4586466165414,-1.41854272965578,-0.0226264611006711,34.2857142857143,-0.0466264357551089,35,"1"
"TEN",2020,"AFC","AFC South",5,0,57,74,0,19,30,0,1,42,16,2794,3171,-377,21.1666666666667,24.0227272727273,-1.74568111951249,0.289997052082485,50,0.605569966577391,34.375,"1"
"WAS",2020,"NFC","NFC East",5,0,52,79,1,18,31,0,1,10,30,2833,3390,-557,21.3007518796992,25.4887218045113,-0.405796192928867,-0.383482501329964,27.7777777777778,-0.475530139500294,33.3333333333333,"1"
"ARI",2020,"NFC","NFC West",6,0,65,66,2,21,27,1,3,38,10,2893,2995,-102,21.589552238806,22.3507462686567,-2.35874672566547,0.320635896943974,45.9016393442623,0.152177448471195,53.125,"0"
"ATL",2020,"NFC","NFC South",6,0,66,67,0,27,22,0,4,40,23,3342,3231,111,24.9402985074627,24.1119402985075,1.13689927995318,0.185159208867446,46.8354430379747,0.680557432834707,32.3529411764706,"0"
"BAL",2020,"AFC","AFC North",6,0,78,55,0,30,20,0,2,30,28,3292,2696,596,24.5671641791045,20.1194029850746,-0.25208269053529,0.00581015640952147,36.6197183098592,0.0628173520355064,32.3529411764706,"1"
"BUF",2020,"AFC","AFC East",6,0,65,68,0,24,26,0,1,17,26,2845,3009,-164,21.2313432835821,22.455223880597,-1.12688065379482,0.0653170133874484,45.2830188679245,0.167133295350042,36.8421052631579,"1"
"CAR",2020,"NFC","NFC South",6,0,73,59,1,25,25,0,3,16,23,3148,3008,140,23.4925373134328,22.4477611940299,0.0465543983244311,-0.140875019844715,36.7647058823529,-0.0696590581102402,37.5,"0"
"CHI",2020,"NFC","NFC North",6,0,61,72,0,19,30,0,2,23,16,2846,3010,-164,21.2388059701493,22.4626865671642,-1.67629303571765,0.0267062246305647,41.9354838709677,0.101318925884894,28.5714285714286,"1"
"CIN",2020,"AFC","AFC North",6,0,65,65,3,22,28,0,4,27,31,2996,2944,52,22.3582089552239,21.9701492537313,-0.309570541734463,0.20217585766304,45.8333333333333,0.306526640316683,43.3333333333333,"0"
"CLE",2020,"AFC","AFC North",6,1,37,95,1,14,35,1,3,7,38,2542,3377,-835,18.9701492537313,25.2014925373134,-2.89022357283163,-0.499601516151686,36.8421052631579,-0.505046434294652,38.0952380952381,"1"
"DAL",2020,"NFC","NFC East",6,0,74,59,0,34,15,0,3,10,38,3278,3059,219,24.4626865671642,22.8283582089552,1.78611738885222,-0.148818731194034,40.4494382022472,-0.114959672261894,36,"0"
"DEN",2020,"AFC","AFC West",6,0,78,54,0,30,18,0,4,18,12,3257,2792,465,24.4887218045113,20.9924812030075,0.259935394148929,-0.102877859101588,37.7049180327869,-0.160952347455392,39.3939393939394,"0"
"DET",2020,"NFC","NFC North",6,0,57,74,1,22,28,0,4,34,16,3000,3155,-155,22.5563909774436,23.7218045112782,-1.10987530575885,0.226899430733267,45.945945945946,0.361276584238792,40.5405405405405,"0"
"GB",2020,"NFC","NFC North",6,0,81,49,2,32,16,2,1,10,38,3370,3059,311,25.3383458646617,23,2.69272980815433,-0.30904678139957,33.3333333333333,-0.357257212940487,30,"1"
"HOU",2020,"AFC","AFC South",6,1,67,66,0,30,19,0,3,36,42,2946,3026,-80,21.9850746268657,22.5820895522388,-1.14430295783286,0.299136741943927,47.8260869565217,0.567247523568831,30.7692307692308,"0"
"IND",2020,"AFC","AFC South",6,0,73,60,0,32,17,0,2,31,27,3164,3128,36,23.6119402985075,23.3432835820896,-0.69525986059018,0.163424292960613,48.3870967741936,0.223445583939687,42.8571428571429,"1"
"JAX",2020,"AFC","AFC South",6,0,39,94,0,18,33,0,4,16,34,2532,3315,-783,18.8955223880597,24.7388059701493,-3.30037704402966,-0.0799077575123232,35.4838709677419,-0.0157665705417546,28.5714285714286,"0"
"KC",2020,"AFC","AFC West",6,0,83,50,0,33,17,0,1,26,17,3394,2804,590,25.3283582089552,20.9253731343284,2.00878756927725,0.332254441758854,61.9718309859155,0.507392344421012,57.8947368421053,"1"
"LA",2020,"NFC","NFC West",6,1,41,28,0,15,9,0,2,16,24,1775,1585,190,25.3571428571429,22.6428571428571,0.632306727194417,0.0186712565345057,43.3333333333333,0.00675957906318699,52.6315789473684,"1"
"MIA",2020,"AFC","AFC East",6,1,59,74,0,20,30,0,2,24,0,2732,3227,-495,20.3880597014925,24.0820895522388,-0.919505392182472,-0.0740651879009002,46.4285714285714,-0.0951145502306596,41.6666666666667,"0"
"MIN",2020,"NFC","NFC North",6,0,73,58,2,24,23,2,3,23,40,3091,2868,223,23.0671641791045,21.4029850746269,-0.873181948651047,-0.136487318858767,48.1481481481481,-0.00822196298963163,38.4615384615385,"0"
"NE",2020,"AFC","AFC East",6,0,100,32,0,39,10,0,3,12,18,3798,2503,1295,28.5563909774436,18.8195488721805,NA,-0.265816329826008,43.6363636363636,-0.386678564297172,42.8571428571429,"0"
"NYG",2020,"NFC","NFC East",6,1,51,82,0,18,31,0,2,20,19,2890,3256,-366,21.5671641791045,24.2985074626866,-1.77992638693873,0.0170093755535661,42.2222222222222,0.137510872547864,34.7826086956522,"0"
"NYJ",2020,"AFC","AFC East",6,1,49,84,0,16,33,0,4,0,24,2498,3253,-755,18.6417910447761,24.2761194029851,-4.22580439498329,-0.314402530374815,33.8028169014084,-0.366657951226643,40.9090909090909,"0"
"PHI",2020,"NFC","NFC East",6,0,70,62,1,28,21,0,4,28,30,3290,3159,131,24.5522388059701,23.5746268656716,-1.30112436741164,-0.0251934368710679,38.2352941176471,0.0182037150892007,41.1764705882353,"0"
"PIT",2020,"AFC","AFC North",6,1,82,49,1,32,15,1,1,38,7,3252,2763,489,24.4511278195489,20.7744360902256,NA,0.105148182000223,47.5409836065574,0.0147381980100503,55.8823529411765,"1"
"SF",2020,"NFC","NFC West",6,1,63,69,1,20,28,1,4,24,16,2956,3010,-54,22.0597014925373,22.4626865671642,-0.695055609076582,0.0875983450728356,40.8450704225352,0.360372098561278,30.5555555555556,"0"
"TB",2020,"NFC","NFC South",6,0,48,85,0,17,33,0,2,38,10,3016,3396,-380,22.5074626865672,25.3432835820896,-1.41758846723788,0.198131742375701,41.9354838709677,0.397664689960806,37.5,"1"
"TEN",2020,"AFC","AFC South",6,1,58,74,0,19,30,0,1,42,36,2836,3207,-371,21.3233082706767,24.1127819548872,-1.5554037284809,0.399028267238972,51.3513513513513,0.438374812802136,37.9310344827586,"1"
"WAS",2020,"NFC","NFC East",6,1,52,80,1,18,31,0,1,19,20,2852,3410,-558,21.2835820895522,25.4477611940299,-0.415493487915374,0.0312993638679335,46.4788732394366,0.0612058915304042,31.8181818181818,"1"
"ARI",2020,"NFC","NFC West",7,1,66,66,2,21,27,1,3,37,34,2930,3029,-99,21.7037037037037,22.437037037037,-2.34598582915031,0.102505978294247,53.75,0.256197825733889,40,"0"
"ATL",2020,"NFC","NFC South",7,0,67,67,0,27,22,0,4,22,23,3364,3254,110,24.9185185185185,24.1037037037037,1.16544329749789,0.0709849232666169,47.2972972972973,0.244143204803162,22.2222222222222,"0"
"BUF",2020,"AFC","AFC East",7,1,65,69,0,24,26,0,1,18,10,2863,3019,-156,21.2074074074074,22.362962962963,-1.04258527564321,0.0994692400051979,55.5555555555556,0.157930378658346,50,"1"
"CAR",2020,"NFC","NFC South",7,1,73,60,1,25,25,0,3,24,27,3172,3035,137,23.4962962962963,22.4814814814815,0.116554270323218,0.29376516783621,60.8695652173913,0.449856446462092,41.6666666666667,"0"
"CHI",2020,"NFC","NFC North",7,0,62,72,0,19,30,0,2,10,24,2856,3034,-178,21.1555555555556,22.4740740740741,-1.73669974017174,-0.370837886182134,31.7460317460317,-0.35909304737456,22.2222222222222,"1"
"CIN",2020,"AFC","AFC North",7,1,65,66,3,22,28,0,4,34,37,3030,2981,49,22.4444444444444,22.0814814814815,-0.258061856584703,0.249639351523611,57.3333333333333,0.35329748235904,50,"0"
"CLE",2020,"AFC","AFC North",7,1,37,96,1,14,36,1,3,37,34,2579,3411,-832,19.1037037037037,25.2666666666667,-2.76503141810424,0.459904079610451,58,0.844059657852979,38.0952380952381,"1"
"DAL",2020,"NFC","NFC East",7,1,74,60,0,34,15,0,3,3,25,3281,3084,197,24.3037037037037,22.8444444444444,1.71346418030178,-0.275174369701971,38.5964912280702,-0.300359159193249,40,"0"
"DEN",2020,"AFC","AFC West",7,1,79,54,0,30,18,0,4,16,43,3273,2835,438,24.4253731343284,21.1567164179104,0.175588922481906,-0.261888889361819,44.1558441558442,-0.42257183538775,51.5151515151515,"0"
"DET",2020,"NFC","NFC North",7,0,58,74,1,22,28,0,4,23,22,3023,3177,-154,22.5597014925373,23.7089552238806,-1.06161052694089,0.139993976131485,44.8275862068966,0.400611028272869,31.8181818181818,"0"
"GB",2020,"NFC","NFC North",7,0,81,50,2,32,16,2,1,35,20,3405,3079,326,25.410447761194,22.9776119402985,2.73972133959829,0.305685464929168,56.6666666666667,0.543418403037192,52,"1"
"HOU",2020,"AFC","AFC South",7,0,67,67,0,30,20,0,3,20,35,2966,3061,-95,21.9703703703704,22.6740740740741,-1.12499339008548,-0.0338643937861325,45.5882352941176,0.138973105016672,12.5,"0"
"JAX",2020,"AFC","AFC South",7,0,39,95,0,18,33,0,4,29,39,2561,3354,-793,18.9703703703704,24.8444444444444,-3.28500441076079,-0.120942787353609,36.6666666666667,-0.110074205849496,43.4782608695652,"0"
"KC",2020,"AFC","AFC West",7,1,84,50,0,33,17,0,1,43,16,3437,2820,617,25.4592592592593,20.8888888888889,2.05499676707861,0.0638042868849333,45.8333333333333,-0.00724954449215413,42.1052631578947,"1"
"LA",2020,"NFC","NFC West",7,0,41,29,0,15,10,0,2,24,10,1799,1595,204,25.3380281690141,22.4647887323944,0.720025386234513,-0.0764838513987088,47.1428571428571,0.174563904570391,39.3939393939394,"1"
"LAC",2020,"AFC","AFC West",7,0,27,26,0,7,12,0,3,39,29,1269,1100,169,23.5,20.3703703703704,2.79115543304866,0.230899575402192,52,0.412929404806124,44,"0"
"LV",2020,"AFC","AFC West",7,0,3,2,0,1,0,0,2,20,45,171,197,-26,28.5,32.8333333333333,1.32587610909347,-0.0569152594576598,43.9393939393939,-0.00248290057550304,22.7272727272727,"0"
"NE",2020,"AFC","AFC East",7,0,100,33,0,39,10,0,3,6,33,3804,2536,1268,28.3880597014925,18.9253731343284,NA,-0.270079986666848,46.1538461538462,-0.409258852984361,47.3684210526316,"0"
"NO",2020,"NFC","NFC South",7,1,79,54,0,30,19,0,1,27,24,3743,3306,437,27.9328358208955,24.6716417910448,3.32765157495266,0.229183182005731,51.4705882352941,0.3741074351354,44.8275862068966,"1"
"NYG",2020,"NFC","NFC East",7,1,52,82,0,19,31,0,2,21,22,2911,3278,-367,21.562962962963,24.2814814814815,-1.77825545661206,-0.00537226451718706,40.6779661016949,-0.0305790413403884,40,"0"
"NYJ",2020,"AFC","AFC East",7,1,49,85,0,16,34,0,4,10,18,2508,3271,-763,18.5777777777778,24.2296296296296,-4.23424392253532,-0.186821397464868,45.6140350877193,-0.280503256084222,50,"0"
"PHI",2020,"NFC","NFC East",7,1,70,63,1,28,21,0,4,22,21,3312,3180,132,24.5333333333333,23.5555555555556,-1.24938476782238,0.0646164509382346,48.0519480519481,0.223692980402398,32,"0"
"PIT",2020,"AFC","AFC North",7,0,83,49,1,33,15,1,1,27,24,3279,2787,492,24.4701492537313,20.7985074626866,NA,0.0889262541963686,50,0.102431028384616,60,"1"
"SEA",2020,"NFC","NFC West",7,1,91,41,1,28,19,1,1,34,37,3402,2548,854,25.3880597014925,19.0149253731343,2.08552189345655,0.109929424178177,58.3333333333333,0.0307594611961558,64,"1"
"SF",2020,"NFC","NFC West",7,0,64,69,1,21,28,1,4,33,6,2989,3016,-27,22.1407407407407,22.3407407407407,-0.558162593673617,0.318107418154495,59.0909090909091,0.624977622520173,53.8461538461538,"0"
"TB",2020,"NFC","NFC South",7,0,49,85,0,17,33,0,2,45,20,3061,3416,-355,22.6740740740741,25.3037037037037,-1.29621207129429,0.380889662935115,54.2857142857143,0.656709820413599,40,"1"
"TEN",2020,"AFC","AFC South",7,0,59,74,0,20,30,0,1,24,27,2860,3234,-374,21.3432835820896,24.134328358209,-1.54026017121554,0.0516401699419779,37.9310344827586,0.185084445443731,34.7826086956522,"1"
"WAS",2020,"NFC","NFC East",7,1,52,81,1,18,32,0,1,25,3,2877,3413,-536,21.3111111111111,25.2814814814815,-0.36504215390907,0.166724176467773,42.4242424242424,0.438288411565964,38.8888888888889,"1"
"ATL",2020,"NFC","NFC South",8,1,67,68,0,27,22,0,4,25,17,3389,3271,118,24.9191176470588,24.0514705882353,1.24065331411143,0.227295759474186,52.9411764705882,0.472146452608631,40,"0"
"BAL",2020,"AFC","AFC North",8,1,79,55,0,30,20,0,2,24,28,3316,2724,592,24.562962962963,20.1777777777778,-0.330651570530567,-0.0992179562741557,39.5061728395062,-0.23957965143013,40.4761904761905,"1"
"BUF",2020,"AFC","AFC East",8,1,66,69,0,25,26,0,1,24,21,2887,3040,-153,21.2279411764706,22.3529411764706,-0.960859794018371,0.147370337938059,51.8518518518518,-0.0626482537392049,56.25,"1"
"CAR",2020,"NFC","NFC South",8,1,73,61,1,25,26,0,3,17,25,3189,3060,129,23.4485294117647,22.5,0.158537858229819,0.00661578425214875,45.4545454545455,0.0187006306621849,50,"0"
"CHI",2020,"NFC","NFC North",8,0,62,73,0,19,30,0,2,23,26,2879,3060,-181,21.1691176470588,22.5,-1.79409971583494,-0.0355644597432287,37.1428571428571,0.0244860131919191,26.0869565217391,"1"
"CIN",2020,"AFC","AFC North",8,0,65,67,3,22,29,0,4,31,20,3061,3001,60,22.5073529411765,22.0661764705882,-0.218224932475245,0.307954621221874,53.4246575342466,0.509752843822249,45.1612903225806,"0"
"CLE",2020,"AFC","AFC North",8,0,38,96,1,15,36,1,3,6,16,2585,3427,-842,19.0073529411765,25.1985294117647,-2.77727597476808,-0.0517596899869497,36.734693877551,-0.165244432344779,36.8421052631579,"1"
"DAL",2020,"NFC","NFC East",8,1,74,61,0,34,16,0,3,9,23,3290,3107,183,24.1911764705882,22.8455882352941,1.6082562070593,-0.326348019590373,41.7721518987342,-0.519142155047333,41.1764705882353,"0"
"DEN",2020,"AFC","AFC West",8,1,79,55,0,30,19,0,4,31,30,3304,2865,439,24.4740740740741,21.2222222222222,0.158282058554693,0.0722247796569511,38.0952380952381,0.0875872117492335,25,"0"
"DET",2020,"NFC","NFC North",8,0,59,74,1,22,28,0,4,21,41,3044,3218,-174,22.5481481481481,23.837037037037,-1.18457639068928,-0.203972002427327,38.3333333333333,-0.114447435211332,25,"0"
"GB",2020,"NFC","NFC North",8,1,82,50,2,32,16,2,1,22,28,3427,3107,320,25.3851851851852,23.0148148148148,2.74433564872455,0.122875864172076,44.4444444444444,0.172452147666374,34.7826086956522,"1"
"IND",2020,"AFC","AFC South",8,0,74,60,0,32,17,0,2,41,21,3205,3149,56,23.7407407407407,23.3259259259259,-0.649690608983618,0.241889887218005,45.945945945946,0.595379026837936,35.1351351351351,"1"
"KC",2020,"AFC","AFC West",8,0,85,50,0,34,17,0,1,35,9,3472,2829,643,25.5294117647059,20.8014705882353,2.13262537050156,0.296551932959553,49.2537313432836,0.638597873193113,15,"1"
"LA",2020,"NFC","NFC West",8,0,42,29,0,15,10,0,2,17,28,1816,1623,193,25.2222222222222,22.5416666666667,0.519761480823483,-0.256780169590292,46.8085106382979,-0.405982641475468,48.2758620689655,"1"
"LAC",2020,"AFC","AFC West",8,1,28,26,0,7,12,0,3,30,31,1299,1131,168,23.6181818181818,20.5636363636364,2.9266842609793,0.0387865410537625,44.8275862068966,0.0923840422433962,42.1052631578947,"0"
"LV",2020,"AFC","AFC West",8,0,3,3,0,1,0,0,2,16,6,187,203,-16,26.7142857142857,29,1.63452648579758,0.164164507949218,52.8571428571429,0.117776016610889,55,"0"
"MIA",2020,"AFC","AFC East",8,0,60,74,0,21,30,0,2,28,17,2760,3244,-484,20.4444444444444,24.0296296296296,-1.02882571832496,-0.509582760734702,33.3333333333333,-0.445100576265152,25,"0"
"MIN",2020,"NFC","NFC North",8,1,73,59,2,24,23,2,3,28,22,3119,2890,229,23.1037037037037,21.4074074074074,-0.80750047383321,0.423344573451546,53.8461538461538,0.841595295929842,47.0588235294118,"0"
"NE",2020,"AFC","AFC East",8,1,100,34,0,39,10,0,3,21,24,3825,2560,1265,28.3333333333333,18.962962962963,NA,0.0796886664951334,50,0.0742359933626303,54.5454545454545,"0"
"NO",2020,"NFC","NFC South",8,0,80,54,0,31,19,0,1,26,23,3769,3329,440,27.9185185185185,24.6592592592593,3.36152693096637,0.0827400097989301,39.7260273972603,0.194779056651984,25,"1"
"NYG",2020,"NFC","NFC East",8,0,52,83,0,19,32,0,2,23,25,2934,3303,-369,21.5735294117647,24.2867647058824,-1.79826035796084,0.00483122724449262,43.0555555555556,0.0904740008096467,33.3333333333333,"0"
"NYJ",2020,"AFC","AFC East",8,0,49,86,0,16,35,0,4,9,35,2517,3306,-789,18.5073529411765,24.3088235294118,-4.2930756923978,-0.221783782472309,42.8571428571429,-0.253898952339894,38.0952380952381,"0"
"PHI",2020,"NFC","NFC East",8,1,71,63,1,29,21,0,4,23,9,3335,3189,146,24.5220588235294,23.4485294117647,-1.30070917756682,-0.236284236987618,40.9836065573771,-0.327644499931233,37.5,"0"
"PIT",2020,"AFC","AFC North",8,1,84,49,1,33,15,1,1,28,24,3307,2811,496,24.4962962962963,20.8222222222222,NA,0.0846582383514856,47.1698113207547,0.149597294055983,31.25,"1"
"SEA",2020,"NFC","NFC West",8,1,91,42,1,28,20,1,1,37,27,3439,2575,864,25.4740740740741,19.0740740740741,2.10835717066442,0.27140037206467,46.1538461538462,0.4464978106459,33.3333333333333,"1"
"SF",2020,"NFC","NFC West",8,1,65,69,1,21,28,1,4,27,37,3016,3053,-37,22.1764705882353,22.4485294117647,-0.468057788573364,0.201745183093247,50,0.283678555763681,45.4545454545455,"0"
"TB",2020,"NFC","NFC South",8,0,50,85,0,17,33,0,2,25,23,3086,3439,-353,22.6911764705882,25.2867647058824,-1.24618894521455,0.0756086045892797,45.5882352941176,0.222381751052764,25,"1"
"TEN",2020,"AFC","AFC South",8,0,59,75,0,20,30,0,1,20,31,2880,3265,-385,21.3333333333333,24.1851851851852,-1.44841978615897,0.231296406163141,59.6774193548387,0.102536056505649,71.4285714285714,"1"
"ARI",2020,"NFC","NFC West",9,0,67,66,2,22,27,1,3,31,34,2961,3063,-102,21.7720588235294,22.5220588235294,-2.2501240392719,0.193534201489693,46.3768115942029,0.394279514767214,31.25,"0"
"ATL",2020,"NFC","NFC South",9,0,68,68,0,28,22,0,4,34,27,3423,3298,125,24.985401459854,24.0729927007299,1.21731532171033,0.105122392775296,43.4782608695652,0.371753228531477,20.6896551724138,"0"
"BAL",2020,"AFC","AFC North",9,0,79,56,0,30,21,0,2,24,10,3340,2734,606,24.5588235294118,20.1029411764706,-0.341966169375221,-0.0131968164727773,48.4375,0.182628582204537,41.1764705882353,"1"
"BUF",2020,"AFC","AFC East",9,0,67,69,0,26,26,0,1,44,34,2931,3074,-143,21.3941605839416,22.4379562043796,-0.873139762287975,0.236950389407135,55.3846153846154,0.327805235675577,38.4615384615385,"1"
"CAR",2020,"NFC","NFC South",9,0,73,62,1,25,27,0,3,31,33,3220,3093,127,23.5036496350365,22.5766423357664,0.170176704743923,0.282781037573042,50.6024096385542,0.390356758390833,44,"0"
"CHI",2020,"NFC","NFC North",9,0,62,74,0,19,30,0,2,17,24,2896,3084,-188,21.1386861313869,22.5109489051095,-1.78081704212276,-0.140944191071338,39.7435897435897,-0.0913170729244103,26.3157894736842,"1"
"DAL",2020,"NFC","NFC East",9,0,74,62,0,34,17,0,3,19,24,3309,3131,178,24.1532846715328,22.8540145985401,1.56120144428588,-0.13105207465372,40.8450704225352,-0.173379713919505,37.9310344827586,"0"
"DEN",2020,"AFC","AFC West",9,0,80,55,0,31,19,0,4,27,34,3331,2899,432,24.4926470588235,21.3161764705882,0.167091535303925,0.0073004979047279,35.6164383561644,0.115434555255786,25,"0"
"DET",2020,"NFC","NFC North",9,1,59,75,1,22,28,0,4,20,34,3064,3252,-188,22.5294117647059,23.9117647058824,-1.14895637266799,-0.0871669090219727,54.0540540540541,-0.114479159749197,42.3076923076923,"0"
"GB",2020,"NFC","NFC North",9,0,82,51,2,32,17,2,1,34,17,3461,3124,337,25.4485294117647,22.9705882352941,2.79475332070698,0.314708409323218,44.6153846153846,0.695779148980357,26.6666666666667,"1"
"HOU",2020,"AFC","AFC South",9,1,67,68,0,30,20,0,3,27,25,2993,3086,-93,22.0073529411765,22.6911764705882,-1.11174893755164,0.142675713651947,49.1803278688525,0.423195803077602,40,"0"
"IND",2020,"AFC","AFC South",9,0,75,60,0,32,17,0,2,10,24,3215,3173,42,23.6397058823529,23.3308823529412,-0.720603545712776,-0.325877837663626,36.3636363636364,-0.270294426455587,38.0952380952381,"1"
"JAX",2020,"AFC","AFC South",9,1,39,96,0,18,33,0,4,25,27,2586,3381,-795,19.0147058823529,24.8602941176471,-3.21717565135538,0.0473693613932669,44.1176470588235,0.171939906922641,38.4615384615385,"0"
"KC",2020,"AFC","AFC West",9,0,86,50,0,34,17,0,1,33,31,3505,2860,645,25.5839416058394,20.8759124087591,2.18320032560261,0.253327820358802,54.0983606557377,0.315246842246151,40,"1"
"LAC",2020,"AFC","AFC West",9,1,28,27,0,7,13,0,3,26,31,1325,1162,163,23.6607142857143,20.75,2.96210297897138,0.141906578468368,44.1558441558442,0.198023664627124,39.2857142857143,"0"
"LV",2020,"AFC","AFC West",9,1,4,3,0,1,0,0,2,31,26,218,229,-11,27.25,28.625,1.22801006901905,0.179999591532964,44,0.119728089474751,58.3333333333333,"0"
"MIA",2020,"AFC","AFC East",9,0,61,74,0,21,30,0,2,34,31,2794,3275,-481,20.5441176470588,24.0808823529412,-0.924327249931012,0.203864774871159,48.2758620689655,0.433166525987944,30,"0"
"MIN",2020,"NFC","NFC North",9,1,74,59,2,25,23,2,3,34,20,3153,2910,243,23.1838235294118,21.3970588235294,-0.676978227589877,0.265079175413121,51.7241379310345,0.397067581631497,50,"0"
"NE",2020,"AFC","AFC East",9,1,100,35,0,39,11,0,3,30,27,3855,2587,1268,28.3455882352941,19.0220588235294,NA,0.207716893698265,49.3670886075949,0.407818079672409,46.3414634146341,"0"
